anio,carrera_grupo,institucion_gestion,carrera_titulo_nivel,Modalidad,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2012,Arquitectura y Urbanismo,Estatal,Pregrado,Presencial,108.0,94.0,14.0,29.0,25.0,4.0,64.0,18.0,46.0,0.12962962962962962,0.13793103448275862,0.8703703703703703
2012,Arquitectura y Urbanismo,Privada,Grado,Presencial,9046.0,4699.0,4347.0,1698.0,865.0,833.0,499.0,204.0,295.0,0.4805438868007959,0.4905771495877503,0.519456113199204
2012,Arquitectura y Urbanismo,Privada,Posgrado,Presencial,117.0,41.0,76.0,55.0,15.0,40.0,5.0,0.0,5.0,0.6495726495726496,0.7272727272727273,0.3504273504273504
2012,Arquitectura y Urbanismo,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,,,
2012,Artes,Estatal,Grado,Distancia,208.0,47.0,161.0,69.0,15.0,54.0,2.0,0.0,2.0,0.7740384615384616,0.782608695652174,0.22596153846153846
2012,Artes,Estatal,Grado,Presencial,43676.0,18420.0,25256.0,11459.0,5459.0,6000.0,640.0,184.0,456.0,0.5782580822419635,0.5236058992931321,0.42174191775803643
2012,Artes,Estatal,Posgrado,Presencial,1539.0,463.0,1076.0,520.0,176.0,344.0,58.0,23.0,35.0,0.6991552956465237,0.6615384615384615,0.30084470435347627
2012,Artes,Estatal,Pregrado,Distancia,177.0,140.0,37.0,87.0,68.0,19.0,3.0,3.0,0.0,0.20903954802259886,0.21839080459770116,0.7909604519774012
2012,Artes,Estatal,Pregrado,Presencial,2208.0,1174.0,1034.0,945.0,479.0,466.0,211.0,108.0,103.0,0.4682971014492754,0.4931216931216931,0.5317028985507246
2012,Artes,Privada,Grado,Presencial,3383.0,1348.0,2035.0,926.0,358.0,568.0,234.0,83.0,151.0,0.6015370972509607,0.6133909287257019,0.39846290274903934
2012,Artes,Privada,Posgrado,Presencial,25.0,9.0,16.0,17.0,8.0,9.0,1.0,1.0,0.0,0.64,0.5294117647058824,0.36
2012,Artes,Privada,Pregrado,Presencial,1356.0,722.0,634.0,435.0,221.0,214.0,172.0,71.0,101.0,0.46755162241887904,0.49195402298850577,0.532448377581121
2012,Comunicacion,Estatal,Grado,Distancia,107.0,22.0,85.0,30.0,6.0,24.0,6.0,2.0,4.0,0.794392523364486,0.8,0.205607476635514
2012,Comunicacion,Estatal,Grado,Presencial,66902.0,22614.0,44288.0,12957.0,4820.0,8137.0,2204.0,595.0,1609.0,0.6619831993064482,0.6280003087134367,0.3380168006935518
2012,Comunicacion,Estatal,Posgrado,Distancia,73.0,12.0,61.0,34.0,12.0,22.0,0.0,0.0,0.0,0.8356164383561644,0.6470588235294118,0.1643835616438356
2012,Comunicacion,Estatal,Posgrado,Presencial,5063.0,1633.0,3430.0,1025.0,342.0,683.0,143.0,33.0,110.0,0.6774639541773652,0.6663414634146342,0.3225360458226348
2012,Comunicacion,Estatal,Pregrado,Distancia,923.0,351.0,572.0,427.0,177.0,250.0,41.0,11.0,30.0,0.6197183098591549,0.585480093676815,0.38028169014084506
2012,Comunicacion,Estatal,Pregrado,Presencial,6994.0,2688.0,4306.0,1718.0,835.0,883.0,614.0,195.0,419.0,0.6156705747783815,0.5139697322467986,0.3843294252216185
2012,Comunicacion,Privada,Grado,Distancia,1982.0,903.0,1079.0,1232.0,616.0,616.0,20.0,2.0,18.0,0.5443995963673057,0.5,0.4556004036326943
2012,Comunicacion,Privada,Grado,Presencial,30192.0,12451.0,17741.0,7680.0,3087.0,4593.0,3086.0,1026.0,2060.0,0.5876059883412824,0.598046875,0.41239401165871753
2012,Comunicacion,Privada,Posgrado,Presencial,863.0,330.0,533.0,379.0,139.0,240.0,109.0,40.0,69.0,0.6176129779837776,0.633245382585752,0.3823870220162225
2012,Comunicacion,Privada,Pregrado,Distancia,1498.0,616.0,882.0,991.0,401.0,590.0,90.0,22.0,68.0,0.5887850467289719,0.5953582240161454,0.411214953271028
2012,Comunicacion,Privada,Pregrado,Presencial,1557.0,580.0,977.0,536.0,212.0,324.0,1013.0,321.0,692.0,0.6274887604367373,0.6044776119402985,0.3725112395632627
2012,Diseño,Estatal,Grado,Presencial,35910.0,13390.0,22520.0,6546.0,2556.0,3990.0,1186.0,430.0,756.0,0.6271233639654692,0.6095325389550871,0.37287663603453075
2012,Diseño,Estatal,Posgrado,Presencial,235.0,80.0,155.0,119.0,39.0,80.0,54.0,25.0,29.0,0.6595744680851063,0.6722689075630253,0.3404255319148936
2012,Diseño,Estatal,Pregrado,Distancia,496.0,239.0,257.0,217.0,102.0,115.0,9.0,4.0,5.0,0.5181451612903226,0.5299539170506913,0.48185483870967744
2012,Diseño,Estatal,Pregrado,Presencial,1930.0,729.0,1201.0,505.0,196.0,309.0,42.0,11.0,31.0,0.622279792746114,0.6118811881188119,0.377720207253886
2012,Diseño,Privada,Grado,Presencial,9003.0,2627.0,6376.0,2547.0,766.0,1781.0,569.0,98.0,471.0,0.7082083749861158,0.6992540243423636,0.2917916250138843
2012,Diseño,Privada,Posgrado,Presencial,121.0,49.0,72.0,49.0,22.0,27.0,29.0,9.0,20.0,0.5950413223140496,0.5510204081632653,0.4049586776859504
2012,Diseño,Privada,Pregrado,Presencial,2996.0,828.0,2168.0,968.0,224.0,744.0,631.0,192.0,439.0,0.7236315086782377,0.768595041322314,0.27636849132176233
2012,Economicas,Estatal,Grado,Distancia,9954.0,4618.0,5336.0,2869.0,1275.0,1594.0,344.0,151.0,193.0,0.5360659031545107,0.5555942837225514,0.46393409684548925
2012,Economicas,Estatal,Grado,Presencial,205376.0,90520.0,114856.0,36238.0,16519.0,19719.0,8424.0,3581.0,4843.0,0.5592474291056404,0.544152547050058,0.4407525708943596
2012,Economicas,Estatal,Posgrado,Distancia,57.0,19.0,38.0,57.0,19.0,38.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
2012,Economicas,Estatal,Posgrado,Presencial,10047.0,5549.0,4498.0,3298.0,1837.0,1461.0,616.0,366.0,250.0,0.4476958296008759,0.4429957550030321,0.5523041703991242
2012,Economicas,Estatal,Pregrado,Distancia,2511.0,1082.0,1429.0,618.0,233.0,385.0,423.0,199.0,224.0,0.5690959776981283,0.6229773462783171,0.43090402230187175
2012,Economicas,Estatal,Pregrado,Presencial,12024.0,6060.0,5964.0,4563.0,2377.0,2186.0,1953.0,861.0,1092.0,0.49600798403193613,0.47907078676309445,0.5039920159680639
2012,Economicas,Privada,Grado,Distancia,12146.0,5907.0,6239.0,5304.0,2857.0,2447.0,157.0,69.0,88.0,0.5136670508809484,0.46134992458521873,0.48633294911905156
2012,Economicas,Privada,Grado,Presencial,57735.0,31648.0,26087.0,12994.0,7189.0,5805.0,4519.0,2156.0,2363.0,0.4518403048410843,0.44674465137755887,0.5481596951589157
2012,Economicas,Privada,Posgrado,Distancia,39.0,9.0,30.0,36.0,9.0,27.0,18.0,7.0,11.0,0.7692307692307693,0.75,0.23076923076923078
2012,Economicas,Privada,Posgrado,Presencial,5937.0,3918.0,2019.0,2426.0,1629.0,797.0,1105.0,754.0,351.0,0.34007074279939364,0.3285243198680956,0.6599292572006064
2012,Economicas,Privada,Pregrado,Distancia,1786.0,673.0,1113.0,1091.0,449.0,642.0,100.0,38.0,62.0,0.6231802911534154,0.5884509624197983,0.37681970884658456
2012,Economicas,Privada,Pregrado,Presencial,932.0,472.0,460.0,362.0,202.0,160.0,1104.0,533.0,571.0,0.49356223175965663,0.4419889502762431,0.5064377682403434
2012,Educacion,Estatal,Grado,Distancia,10697.0,1390.0,9307.0,3324.0,479.0,2845.0,976.0,95.0,881.0,0.8700570253342058,0.8558965102286402,0.12994297466579416
2012,Educacion,Estatal,Grado,Presencial,100514.0,24872.0,75642.0,26586.0,7379.0,19207.0,4272.0,948.0,3324.0,0.7525518833197365,0.7224479049123599,0.24744811668026345
2012,Educacion,Estatal,Posgrado,Distancia,133.0,39.0,94.0,40.0,13.0,27.0,0.0,0.0,0.0,0.706766917293233,0.675,0.2932330827067669
2012,Educacion,Estatal,Posgrado,Presencial,9610.0,2803.0,6807.0,2158.0,628.0,1530.0,516.0,147.0,369.0,0.7083246618106139,0.7089898053753475,0.29167533818938607
2012,Educacion,Estatal,Pregrado,Distancia,401.0,98.0,303.0,65.0,7.0,58.0,24.0,9.0,15.0,0.7556109725685786,0.8923076923076924,0.24438902743142144
2012,Educacion,Estatal,Pregrado,Presencial,3754.0,714.0,3040.0,803.0,235.0,568.0,480.0,114.0,366.0,0.8098028769312733,0.7073474470734745,0.1901971230687267
2012,Educacion,Privada,Grado,Distancia,1278.0,327.0,951.0,682.0,180.0,502.0,82.0,18.0,64.0,0.744131455399061,0.7360703812316716,0.25586854460093894
2012,Educacion,Privada,Grado,Presencial,8250.0,1971.0,6279.0,2957.0,800.0,2157.0,1362.0,339.0,1023.0,0.761090909090909,0.7294555292526209,0.2389090909090909
2012,Educacion,Privada,Posgrado,Distancia,4517.0,1092.0,3425.0,3239.0,865.0,2374.0,1286.0,269.0,1017.0,0.7582466238653974,0.732942266131522,0.2417533761346026
2012,Educacion,Privada,Posgrado,Presencial,967.0,341.0,626.0,302.0,102.0,200.0,98.0,36.0,62.0,0.6473629782833505,0.6622516556291391,0.35263702171664946
2012,Educacion,Privada,Pregrado,Presencial,51.0,0.0,51.0,1.0,0.0,1.0,71.0,1.0,70.0,1.0,1.0,0.0
2012,Exactas,Estatal,Grado,Presencial,18890.0,9631.0,9259.0,4361.0,2094.0,2267.0,662.0,305.0,357.0,0.49015352038115406,0.5198349002522358,0.509846479618846
2012,Exactas,Estatal,Posgrado,Presencial,2895.0,1230.0,1665.0,609.0,284.0,325.0,327.0,136.0,191.0,0.5751295336787565,0.5336617405582923,0.42487046632124353
2012,Exactas,Estatal,Pregrado,Presencial,1670.0,548.0,1122.0,483.0,164.0,319.0,501.0,206.0,295.0,0.6718562874251497,0.660455486542443,0.3281437125748503
2012,Exactas,Privada,Grado,Distancia,220.0,51.0,169.0,66.0,14.0,52.0,3.0,1.0,2.0,0.7681818181818182,0.7878787878787878,0.2318181818181818
2012,Exactas,Privada,Grado,Presencial,442.0,243.0,199.0,75.0,50.0,25.0,23.0,10.0,13.0,0.4502262443438914,0.3333333333333333,0.5497737556561086
2012,Exactas,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
2012,"Hoteleria, Gastronomia y Turismo",Estatal,Grado,Distancia,1095.0,258.0,837.0,257.0,58.0,199.0,81.0,11.0,70.0,0.7643835616438356,0.77431906614786,0.2356164383561644
2012,"Hoteleria, Gastronomia y Turismo",Estatal,Grado,Presencial,10898.0,3452.0,7446.0,2689.0,902.0,1787.0,299.0,56.0,243.0,0.6832446320425766,0.6645593157307549,0.3167553679574234
2012,"Hoteleria, Gastronomia y Turismo",Estatal,Posgrado,Presencial,379.0,143.0,236.0,81.0,31.0,50.0,6.0,3.0,3.0,0.6226912928759895,0.6172839506172839,0.37730870712401055
2012,"Hoteleria, Gastronomia y Turismo",Estatal,Pregrado,Distancia,318.0,76.0,242.0,165.0,41.0,124.0,20.0,3.0,17.0,0.7610062893081762,0.7515151515151515,0.2389937106918239
2012,"Hoteleria, Gastronomia y Turismo",Estatal,Pregrado,Presencial,4293.0,1527.0,2766.0,1502.0,559.0,943.0,293.0,79.0,214.0,0.6443046820405312,0.6278295605858855,0.3556953179594689
2012,"Hoteleria, Gastronomia y Turismo",Privada,Grado,Distancia,596.0,201.0,395.0,324.0,136.0,188.0,39.0,8.0,31.0,0.662751677852349,0.5802469135802469,0.337248322147651
2012,"Hoteleria, Gastronomia y Turismo",Privada,Grado,Presencial,7812.0,2786.0,5026.0,1817.0,659.0,1158.0,519.0,135.0,384.0,0.6433691756272402,0.6373142542652724,0.35663082437275984
2012,"Hoteleria, Gastronomia y Turismo",Privada,Pregrado,Distancia,493.0,161.0,332.0,244.0,130.0,114.0,53.0,11.0,42.0,0.6734279918864098,0.4672131147540984,0.3265720081135903
2012,"Hoteleria, Gastronomia y Turismo",Privada,Pregrado,Presencial,464.0,138.0,326.0,137.0,51.0,86.0,230.0,66.0,164.0,0.7025862068965517,0.6277372262773723,0.2974137931034483
2012,Informatica,Estatal,Grado,Distancia,1203.0,875.0,328.0,303.0,204.0,99.0,32.0,20.0,12.0,0.2726517040731505,0.32673267326732675,0.7273482959268496
2012,Informatica,Estatal,Grado,Presencial,107409.0,87209.0,20200.0,21864.0,18415.0,3449.0,3003.0,2304.0,699.0,0.18806617694979005,0.1577478960848884,0.8119338230502099
2012,Informatica,Estatal,Posgrado,Distancia,56.0,10.0,46.0,0.0,0.0,0.0,2.0,0.0,2.0,0.8214285714285714,,0.17857142857142858
2012,Informatica,Estatal,Posgrado,Presencial,2794.0,1912.0,882.0,577.0,402.0,175.0,143.0,101.0,42.0,0.31567644953471724,0.30329289428076256,0.6843235504652827
2012,Informatica,Estatal,Pregrado,Distancia,732.0,493.0,239.0,234.0,164.0,70.0,65.0,48.0,17.0,0.32650273224043713,0.29914529914529914,0.6734972677595629
2012,Informatica,Estatal,Pregrado,Presencial,21457.0,17256.0,4201.0,7652.0,6244.0,1408.0,1747.0,1411.0,336.0,0.19578692268257444,0.1840041819132253,0.8042130773174255
2012,Informatica,Privada,Grado,Distancia,2168.0,1828.0,340.0,1144.0,968.0,176.0,140.0,100.0,40.0,0.15682656826568267,0.15384615384615385,0.8431734317343174
2012,Informatica,Privada,Grado,Presencial,24253.0,21052.0,3201.0,4633.0,3986.0,647.0,1785.0,1467.0,318.0,0.13198367212303633,0.1396503345564429,0.8680163278769637
2012,Informatica,Privada,Posgrado,Presencial,166.0,118.0,48.0,78.0,52.0,26.0,14.0,13.0,1.0,0.2891566265060241,0.3333333333333333,0.7108433734939759
2012,Informatica,Privada,Pregrado,Distancia,201.0,170.0,31.0,136.0,119.0,17.0,8.0,7.0,1.0,0.15422885572139303,0.125,0.845771144278607
2012,Informatica,Privada,Pregrado,Presencial,757.0,661.0,96.0,365.0,310.0,55.0,624.0,525.0,99.0,0.12681638044914134,0.1506849315068493,0.8731836195508587
2012,Ingenieria,Estatal,Grado,Distancia,117.0,94.0,23.0,47.0,38.0,9.0,4.0,4.0,0.0,0.19658119658119658,0.19148936170212766,0.8034188034188035
2012,Ingenieria,Estatal,Grado,Presencial,112352.0,90473.0,21879.0,22992.0,17872.0,5120.0,4083.0,3349.0,734.0,0.19473618627171746,0.22268615170494085,0.8052638137282826
2012,Ingenieria,Estatal,Posgrado,Presencial,2943.0,1988.0,955.0,807.0,569.0,238.0,296.0,189.0,107.0,0.3244988107373428,0.2949194547707559,0.6755011892626571
2012,Ingenieria,Estatal,Pregrado,Presencial,5127.0,4759.0,368.0,2071.0,1926.0,145.0,937.0,823.0,114.0,0.07177686756387751,0.0700144857556736,0.9282231324361225
2012,Ingenieria,Privada,Grado,Presencial,7941.0,6712.0,1229.0,1580.0,1298.0,282.0,675.0,549.0,126.0,0.15476640221634555,0.17848101265822786,0.8452335977836545
2012,Ingenieria,Privada,Posgrado,Presencial,86.0,72.0,14.0,44.0,42.0,2.0,7.0,5.0,2.0,0.16279069767441862,0.045454545454545456,0.8372093023255814
2012,Ingenieria,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,,,
2012,Juridicas,Estatal,Grado,Distancia,423.0,233.0,190.0,154.0,106.0,48.0,28.0,10.0,18.0,0.4491725768321513,0.3116883116883117,0.5508274231678487
2012,Juridicas,Estatal,Grado,Presencial,145757.0,59696.0,86061.0,26929.0,11339.0,15590.0,7967.0,3033.0,4934.0,0.5904416254450902,0.5789297783059155,0.4095583745549099
2012,Juridicas,Estatal,Posgrado,Presencial,15528.0,6396.0,9132.0,3381.0,1301.0,2080.0,923.0,371.0,552.0,0.5880989180834622,0.6152026027802425,0.41190108191653785
2012,Juridicas,Estatal,Pregrado,Distancia,2121.0,1025.0,1096.0,882.0,429.0,453.0,109.0,48.0,61.0,0.5167373880245167,0.5136054421768708,0.48326261197548326
2012,Juridicas,Estatal,Pregrado,Presencial,8722.0,4309.0,4413.0,2682.0,1296.0,1386.0,3262.0,1475.0,1787.0,0.5059619353359321,0.5167785234899329,0.49403806466406786
2012,Juridicas,Privada,Grado,Distancia,25812.0,11416.0,14396.0,9930.0,4730.0,5200.0,736.0,292.0,444.0,0.5577250891058423,0.5236656596173213,0.44227491089415777
2012,Juridicas,Privada,Grado,Presencial,44658.0,20292.0,24366.0,9689.0,4457.0,5232.0,3187.0,1374.0,1813.0,0.5456133279591563,0.5399938074104654,0.45438667204084376
2012,Juridicas,Privada,Posgrado,Presencial,5436.0,2728.0,2708.0,2319.0,1229.0,1090.0,561.0,323.0,238.0,0.49816041206769685,0.47003018542475206,0.5018395879323032
2012,Juridicas,Privada,Pregrado,Distancia,8582.0,4414.0,4168.0,4918.0,2600.0,2318.0,1383.0,645.0,738.0,0.4856676765322769,0.47132980886539244,0.5143323234677232
2012,Juridicas,Privada,Pregrado,Presencial,3899.0,2178.0,1721.0,1527.0,852.0,675.0,1123.0,541.0,582.0,0.44139522954603744,0.44204322200392926,0.5586047704539625
2012,Naturales,Estatal,Grado,Distancia,2017.0,567.0,1450.0,875.0,279.0,596.0,58.0,17.0,41.0,0.7188894397620228,0.6811428571428572,0.2811105602379772
2012,Naturales,Estatal,Grado,Presencial,87019.0,42049.0,44970.0,15418.0,7099.0,8319.0,3660.0,1926.0,1734.0,0.5167836909180754,0.5395641458036061,0.48321630908192464
2012,Naturales,Estatal,Posgrado,Distancia,36.0,23.0,13.0,19.0,10.0,9.0,0.0,0.0,0.0,0.3611111111111111,0.47368421052631576,0.6388888888888888
2012,Naturales,Estatal,Posgrado,Presencial,10250.0,4364.0,5886.0,2460.0,1065.0,1395.0,1615.0,648.0,967.0,0.5742439024390243,0.5670731707317073,0.4257560975609756
2012,Naturales,Estatal,Pregrado,Distancia,602.0,376.0,226.0,222.0,135.0,87.0,50.0,35.0,15.0,0.3754152823920266,0.3918918918918919,0.6245847176079734
2012,Naturales,Estatal,Pregrado,Presencial,7003.0,3204.0,3799.0,2323.0,1132.0,1191.0,500.0,207.0,293.0,0.5424817935170642,0.5126990959965562,0.4575182064829359
2012,Naturales,Privada,Grado,Distancia,568.0,274.0,294.0,268.0,136.0,132.0,11.0,7.0,4.0,0.5176056338028169,0.4925373134328358,0.4823943661971831
2012,Naturales,Privada,Grado,Presencial,7476.0,3569.0,3907.0,1638.0,791.0,847.0,481.0,216.0,265.0,0.5226056714820759,0.5170940170940171,0.477394328517924
2012,Naturales,Privada,Posgrado,Presencial,1076.0,428.0,648.0,256.0,140.0,116.0,90.0,52.0,38.0,0.6022304832713755,0.453125,0.39776951672862454
2012,Naturales,Privada,Pregrado,Distancia,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,12.0,,,
2012,Naturales,Privada,Pregrado,Presencial,1151.0,896.0,255.0,425.0,317.0,108.0,125.0,74.0,51.0,0.2215464813205908,0.2541176470588235,0.7784535186794093
2012,Otros,Estatal,Grado,Distancia,505.0,247.0,258.0,353.0,193.0,160.0,1.0,0.0,1.0,0.5108910891089109,0.45325779036827196,0.4891089108910891
2012,Otros,Estatal,Grado,Presencial,29961.0,15945.0,14016.0,11385.0,6108.0,5277.0,971.0,589.0,382.0,0.4678081505957745,0.4635046113306983,0.5321918494042255
2012,Otros,Estatal,Posgrado,Presencial,2310.0,1408.0,902.0,843.0,549.0,294.0,279.0,202.0,77.0,0.3904761904761905,0.3487544483985765,0.6095238095238096
2012,Otros,Estatal,Pregrado,Distancia,1591.0,609.0,982.0,616.0,209.0,407.0,43.0,19.0,24.0,0.6172218730358265,0.6607142857142857,0.38277812696417346
2012,Otros,Estatal,Pregrado,Presencial,6645.0,3637.0,3008.0,2206.0,1128.0,1078.0,2579.0,1105.0,1474.0,0.4526711813393529,0.4886672710788758,0.5473288186606471
2012,Otros,Privada,Grado,Distancia,1055.0,612.0,443.0,599.0,366.0,233.0,40.0,21.0,19.0,0.4199052132701422,0.38898163606010017,0.5800947867298578
2012,Otros,Privada,Grado,Presencial,11172.0,6372.0,4800.0,3855.0,2271.0,1584.0,869.0,566.0,303.0,0.4296455424274973,0.41089494163424123,0.5703544575725027
2012,Otros,Privada,Posgrado,Presencial,231.0,152.0,79.0,104.0,71.0,33.0,50.0,37.0,13.0,0.341991341991342,0.3173076923076923,0.658008658008658
2012,Otros,Privada,Pregrado,Distancia,2000.0,1272.0,728.0,1669.0,1091.0,578.0,0.0,0.0,0.0,0.364,0.3463151587777112,0.636
2012,Otros,Privada,Pregrado,Presencial,922.0,367.0,555.0,330.0,115.0,215.0,249.0,118.0,131.0,0.6019522776572668,0.6515151515151515,0.39804772234273317
2012,Psicologia,Estatal,Grado,Distancia,540.0,43.0,497.0,136.0,9.0,127.0,17.0,1.0,16.0,0.9203703703703704,0.9338235294117647,0.07962962962962963
2012,Psicologia,Estatal,Grado,Presencial,91718.0,17288.0,74430.0,19731.0,4261.0,15470.0,4078.0,529.0,3549.0,0.8115091912165551,0.7840454107749227,0.1884908087834449
2012,Psicologia,Estatal,Posgrado,Distancia,734.0,138.0,596.0,10.0,1.0,9.0,46.0,4.0,42.0,0.8119891008174387,0.9,0.1880108991825613
2012,Psicologia,Estatal,Posgrado,Presencial,5070.0,853.0,4217.0,1067.0,231.0,836.0,183.0,36.0,147.0,0.8317554240631164,0.7835051546391752,0.16824457593688363
2012,Psicologia,Estatal,Pregrado,Presencial,2596.0,441.0,2155.0,754.0,135.0,619.0,269.0,36.0,233.0,0.8301232665639445,0.8209549071618037,0.16987673343605547
2012,Psicologia,Privada,Grado,Distancia,579.0,23.0,556.0,251.0,20.0,231.0,34.0,2.0,32.0,0.9602763385146805,0.9203187250996016,0.039723661485319514
2012,Psicologia,Privada,Grado,Presencial,28113.0,4948.0,23165.0,5922.0,1159.0,4763.0,2830.0,351.0,2479.0,0.823996016077971,0.8042890915231341,0.17600398392202896
2012,Psicologia,Privada,Posgrado,Distancia,523.0,118.0,405.0,428.0,94.0,334.0,71.0,20.0,51.0,0.7743785850860421,0.780373831775701,0.22562141491395793
2012,Psicologia,Privada,Posgrado,Presencial,1891.0,445.0,1446.0,827.0,193.0,634.0,205.0,50.0,155.0,0.7646747752511899,0.7666263603385731,0.23532522474881015
2012,Psicologia,Privada,Pregrado,Presencial,534.0,104.0,430.0,156.0,32.0,124.0,167.0,23.0,144.0,0.8052434456928839,0.7948717948717948,0.1947565543071161
2012,Salud,Estatal,Grado,Distancia,1644.0,469.0,1175.0,882.0,295.0,587.0,43.0,10.0,33.0,0.7147201946472019,0.6655328798185941,0.28527980535279807
2012,Salud,Estatal,Grado,Presencial,184955.0,50663.0,134292.0,40513.0,10789.0,29724.0,10141.0,2891.0,7250.0,0.726079316590522,0.7336904203588972,0.273920683409478
2012,Salud,Estatal,Posgrado,Presencial,16678.0,6146.0,10532.0,4289.0,1529.0,2760.0,1965.0,761.0,1204.0,0.6314905864012471,0.6435066449055724,0.36850941359875283
2012,Salud,Estatal,Pregrado,Distancia,2615.0,692.0,1923.0,1173.0,368.0,805.0,159.0,34.0,125.0,0.7353728489483747,0.6862745098039216,0.26462715105162526
2012,Salud,Estatal,Pregrado,Presencial,12011.0,2621.0,9390.0,3202.0,771.0,2431.0,2826.0,536.0,2290.0,0.7817833652485222,0.759212991880075,0.21821663475147782
2012,Salud,Privada,Grado,Distancia,3186.0,1082.0,2104.0,1288.0,440.0,848.0,435.0,90.0,345.0,0.6603892027620841,0.6583850931677019,0.3396107972379159
2012,Salud,Privada,Grado,Presencial,48038.0,13915.0,34123.0,12208.0,3593.0,8615.0,5191.0,1222.0,3969.0,0.7103334859902577,0.7056847968545217,0.2896665140097423
2012,Salud,Privada,Posgrado,Distancia,9.0,3.0,6.0,2.0,2.0,0.0,7.0,4.0,3.0,0.6666666666666666,0.0,0.3333333333333333
2012,Salud,Privada,Posgrado,Presencial,6600.0,2772.0,3828.0,2295.0,954.0,1341.0,857.0,366.0,491.0,0.58,0.5843137254901961,0.42
2012,Salud,Privada,Pregrado,Presencial,2234.0,597.0,1637.0,766.0,209.0,557.0,1800.0,402.0,1398.0,0.7327663384064458,0.7271540469973891,0.26723366159355416
2012,Sociales,Estatal,Grado,Distancia,4895.0,1887.0,3008.0,1902.0,798.0,1104.0,99.0,31.0,68.0,0.6145045965270685,0.580441640378549,0.38549540347293154
2012,Sociales,Estatal,Grado,Presencial,65028.0,28772.0,36256.0,12970.0,6057.0,6913.0,2205.0,885.0,1320.0,0.5575444423940457,0.5329992289899769,0.44245555760595434
2012,Sociales,Estatal,Posgrado,Distancia,957.0,430.0,527.0,189.0,91.0,98.0,22.0,9.0,13.0,0.5506792058516197,0.5185185185185185,0.44932079414838033
2012,Sociales,Estatal,Posgrado,Presencial,14338.0,5391.0,8947.0,3352.0,1347.0,2005.0,723.0,294.0,429.0,0.6240061375366159,0.5981503579952268,0.375993862463384
2012,Sociales,Estatal,Pregrado,Distancia,1063.0,274.0,789.0,525.0,138.0,387.0,132.0,38.0,94.0,0.742238946378175,0.7371428571428571,0.257761053621825
2012,Sociales,Estatal,Pregrado,Presencial,2033.0,889.0,1144.0,409.0,203.0,206.0,589.0,260.0,329.0,0.5627151992129857,0.5036674816625917,0.43728480078701426
2012,Sociales,Privada,Grado,Distancia,3849.0,1498.0,2351.0,2113.0,878.0,1235.0,22.0,7.0,15.0,0.610808002078462,0.5844770468528159,0.3891919979215381
2012,Sociales,Privada,Grado,Presencial,14067.0,5423.0,8644.0,3392.0,1331.0,2061.0,1354.0,431.0,923.0,0.6144878083457738,0.6076061320754716,0.3855121916542262
2012,Sociales,Privada,Posgrado,Distancia,100.0,32.0,68.0,34.0,4.0,30.0,33.0,3.0,30.0,0.68,0.8823529411764706,0.32
2012,Sociales,Privada,Posgrado,Presencial,2346.0,1050.0,1296.0,956.0,406.0,550.0,365.0,141.0,224.0,0.5524296675191815,0.5753138075313807,0.4475703324808184
2012,Sociales,Privada,Pregrado,Presencial,137.0,56.0,81.0,91.0,39.0,52.0,186.0,62.0,124.0,0.5912408759124088,0.5714285714285714,0.40875912408759124
2013,Arquitectura y Urbanismo,Estatal,Grado,Presencial,50824.0,25585.0,25239.0,7296.0,3500.0,3796.0,2469.0,1078.0,1391.0,0.49659609633244134,0.5202850877192983,0.5034039036675586
2013,Arquitectura y Urbanismo,Estatal,Posgrado,Presencial,1470.0,592.0,878.0,448.0,180.0,268.0,62.0,29.0,33.0,0.5972789115646259,0.5982142857142857,0.40272108843537413
2013,Arquitectura y Urbanismo,Estatal,Pregrado,Presencial,114.0,97.0,17.0,29.0,24.0,5.0,153.0,45.0,108.0,0.14912280701754385,0.1724137931034483,0.8508771929824561
2013,Arquitectura y Urbanismo,Privada,Grado,Presencial,9258.0,4762.0,4496.0,1686.0,884.0,802.0,513.0,221.0,292.0,0.48563404623028733,0.47568208778173193,0.5143659537697127
2013,Arquitectura y Urbanismo,Privada,Posgrado,Presencial,109.0,42.0,67.0,16.0,6.0,10.0,10.0,1.0,9.0,0.6146788990825688,0.625,0.3853211009174312
2013,Arquitectura y Urbanismo,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,,
2013,Artes,Estatal,Grado,Distancia,350.0,75.0,275.0,135.0,33.0,102.0,3.0,2.0,1.0,0.7857142857142857,0.7555555555555555,0.21428571428571427
